Symbol,CompanyName,Sector,Industry
RSASF,RESAAS SERVICES INC,Communication Services,Interactive Media & Services
RSTN,RDE Inc,Communication Services,Interactive Media & Services
RSVR,Reservoir Media Inc,Communication Services,Entertainment
RTMVF,RIGHTMOVE PLC,Communication Services,Interactive Media & Services
RTMVY,RIGHTMOVE PLC,Communication Services,Interactive Media & Services
RUM,Rumble Inc,Communication Services,Interactive Media & Services
SABOF,SABIO HOLDINGS INC,Communication Services,Media
SAKL,Sack Lunch Productions Inc,Communication Services,Entertainment
SALM,Salem Media Group Inc,Communication Services,Media
SAPX,Seven Arts Entertainment Inc,Communication Services,Entertainment
SATS,EchoStar Corp,Communication Services,Diversified Telecommunication Services
SBGI,Sinclair Inc,Communication Services,Media
SBSAA,Spanish Broadcasting System Inc,Communication Services,Media
SCHL,Scholastic Corp,Communication Services,Media
SCMWY,Swisscom AG (ADR),Communication Services,Diversified Telecommunication Services
SCOR,"COMSCORE, Inc.",Communication Services,Media
SCPL,SciPlay Corp,Communication Services,Entertainment
SE,Sea Ltd (ADR),Communication Services,Entertainment
SEAT,Vivid Seats Inc,Communication Services,Entertainment
SEEK,TheDirectory.com Inc,Communication Services,Interactive Media & Services
SEGI,Sycamore Entertainment Group Inc,Communication Services,Entertainment
SFTBF,SoftBank Group Corp,Communication Services,Wireless Telecommunication Services
SFTBY,SoftBank Group Corp - ADR,Communication Services,Wireless Telecommunication Services
SFUNY,Fang Holdings Ltd,Communication Services,Interactive Media & Services
SGA,Saga Communications Inc,Communication Services,Media
SGAPY,SINGAPORE TELECOMMUNICATIONS,Communication Services,Diversified Telecommunication Services
SGRB,Sigmabroadband Co,Communication Services,Diversified Telecommunication Services
SGRP,SPAR Group Inc,Communication Services,Media
SHEN,Shenandoah Telecommunications Co,Communication Services,Wireless Telecommunication Services
SHGY,SEARCHGUY.COM INC,Communication Services,Interactive Media & Services
SHXWF,XINHUA WINSHARE PUBLISHING,Communication Services,Media
SIFY,Sify Technologies Limited (ADR),Communication Services,Diversified Telecommunication Services
SIRI,Sirius XM Holdings Inc,Communication Services,Media
SJ,Scienjoy Holding Corp,Communication Services,Entertainment
SKLZ,Skillz Inc,Communication Services,Entertainment
SKM,SK Telecom Co Ltd (ADR),Communication Services,Wireless Telecommunication Services
SLCH,spotlight Capital Holdings,Communication Services,Entertainment
SLGG,"Super League Gaming, Inc.",Communication Services,Interactive Media & Services
SLNM,Salon Media Group Inc,Communication Services,Interactive Media & Services
SNAL,Snail Inc,Communication Services,Entertainment
SNAP,Snap Inc,Communication Services,Interactive Media & Services
SNIPF,SNIPP INTERACTIVE INC,Communication Services,Media
SNLM,HOMESTEAD GOLD AND SILVER,Communication Services,Wireless Telecommunication Services
SOHU,Sohu.com Ltd - ADR,Communication Services,Interactive Media & Services
SOPA,Society Pass Inc,Communication Services,Interactive Media & Services
SPHR,Sphere Entertainment Co,Communication Services,Entertainment
SPKKY,Spark New Zealand Ltd (ADR),Communication Services,Diversified Telecommunication Services
SPOK,Spok Holdings Inc,Communication Services,Wireless Telecommunication Services
SPOT,Spotify Technology SA,Communication Services,Entertainment
SPQS,SportsQuest Inc,Communication Services,Entertainment
SPTY,SPECIFICITY INC,Communication Services,Media
SPYR,SPYR Inc,Communication Services,Entertainment
SQNNY,SQUARE ENIX HLDGS CO LTD,Communication Services,Entertainment
SQNXF,SQUARE ENIX HLDGS CO LTD,Communication Services,Entertainment
SRHBY,STARHUB LTD,Communication Services,Wireless Telecommunication Services
SRMX,Saddle Ranch Media Inc,Communication Services,Entertainment
SSET,Starstream Entertainment Inc,Communication Services,Entertainment
SSP,E W Scripps Co,Communication Services,Media
SST,System1 Inc,Communication Services,Interactive Media & Services
SSTK,Shutterstock Inc,Communication Services,Interactive Media & Services
SSTRF,Silverstar Holdings Ltd,Communication Services,Entertainment
STBX,Starbox Group Holdings Ltd,Communication Services,Media
STGW,Stagwell Inc,Communication Services,Media
STGYF,STINGRAY GROUP INC,Communication Services,Media
STIE,Kestrel Transportation Inc,Communication Services,Entertainment
SUNR,SUN SPORTS AND ENTERTAINMENT,Communication Services,Entertainment
SURG,Surgepays Inc,Communication Services,Wireless Telecommunication Services
SVNJ,727 COMMUNICATIONS INC,Communication Services,Diversified Telecommunication Services
SVSN,Stereo Vision Entertainment Inc,Communication Services,Entertainment
SWAG,Stran & Company Inc,Communication Services,Media
SY,So-Young International Inc - ADR,Communication Services,Interactive Media & Services
T,AT&T Inc.,Communication Services,Diversified Telecommunication Services
TAPM,Tapinator Inc,Communication Services,Entertainment
TBLA,Taboola.com Ltd,Communication Services,Interactive Media & Services
TC,TuanChe Ltd (ADR),Communication Services,Media
TCEHY,TENCENT HOLDINGS LTD,Communication Services,Interactive Media & Services
TCTZF,TENCENT HOLDINGS LTD,Communication Services,Interactive Media & Services
TDS,Telephone and Data Systems Inc,Communication Services,Wireless Telecommunication Services
TEF,Telefonica S.A. (ADR),Communication Services,Diversified Telecommunication Services
TEFOF,TELEFONICA SA,Communication Services,Diversified Telecommunication Services
TELNF,TELENOR ASA,Communication Services,Diversified Telecommunication Services
TELNY,Telenor ASA (ADR),Communication Services,Diversified Telecommunication Services
TEO,Telecom Argentina SA (ADR),Communication Services,Diversified Telecommunication Services
TGL,Treasure Global Inc,Communication Services,Media
TGNA,Tegna Inc,Communication Services,Media
TGNT,Totaligent Inc,Communication Services,Media
THBRF,THUNDERBIRD ENTERTAINMENT GR,Communication Services,Entertainment
THDDY,TV ASAHI HOLDINGS CORP,Communication Services,Media
THRY,Thryv Holdings Inc,Communication Services,Media
TIAIY,TELECOM ITALIA SPA,Communication Services,Diversified Telecommunication Services
TIGO,Millicom International Cellular SA (USA),Communication Services,Wireless Telecommunication Services
TIIAY,Telecom Italia SpA (ADR),Communication Services,Diversified Telecommunication Services
TIMB,Tim SA (ADR),Communication Services,Wireless Telecommunication Services
TIO,Tingo Group Inc,Communication Services,Wireless Telecommunication Services
TIXC,Tix Corp,Communication Services,Entertainment
TJSS,TAJ SYSTEMS INC,Communication Services,Entertainment
TKAT,Takung Art Co Ltd,Communication Services,Interactive Media & Services
TKC,Turkcell Iletisim Hizmetleri AS (ADR),Communication Services,Wireless Telecommunication Services
TKVR,Zhejiang Dashang Media Co Ltd,Communication Services,Interactive Media & Services
TLGHF,TELENET GROUP HOLDING N.V.,Communication Services,Media
TLGHY,TELENET GROUP HOLDING N.V.,Communication Services,Media
TLGPY,Telstra Group Ltd (ADR),Communication Services,Diversified Telecommunication Services
TLK,Telkom Indonesia (Persero) Tbk PT -ADR,Communication Services,Diversified Telecommunication Services
TLKGY,Telkom SA SOC Ltd (ADR),Communication Services,Diversified Telecommunication Services
TLLEQ,Teletouch Communications Inc,Communication Services,Wireless Telecommunication Services
TLSNY,TELIA COMPANY AB,Communication Services,Diversified Telecommunication Services
TME,Tencent Music Entertainment Group - ADR,Communication Services,Entertainment
TMIX,TARSIN MOBILE INC,Communication Services,Entertainment
TMLL,Tele Group Corp,Communication Services,Interactive Media & Services
TMUS,T-Mobile Us Inc,Communication Services,Wireless Telecommunication Services
TOGL,Toga Ltd,Communication Services,Interactive Media & Services
TOON,Kartoon Studios Inc,Communication Services,Entertainment
TPNI,Pulse Network Inc,Communication Services,Interactive Media & Services
TPTW,TPT Global Tech Inc,Communication Services,Diversified Telecommunication Services
TRAGF,TERAGO INC,Communication Services,Diversified Telecommunication Services
TRIP,Tripadvisor Inc,Communication Services,Interactive Media & Services
TRKA,Troika Media Group Inc,Communication Services,Media
TRKNY,TURK TELEKOMUNIKASYON ANONIM,Communication Services,Diversified Telecommunication Services
TRMR,TREMOR INTERNATIONAL LTD,Communication Services,Media
TRUE,TrueCar Inc,Communication Services,Interactive Media & Services
TRVG,Trivago NV - ADR,Communication Services,Interactive Media & Services
TSAT,Telesat Corp,Communication Services,Diversified Telecommunication Services
TSQ,Townsquare Media Inc,Communication Services,Media
TTD,Trade Desk Inc,Communication Services,Media
TTGT,TechTarget Inc,Communication Services,Media
TTWO,Take-Two Interactive Software Inc,Communication Services,Entertainment
TU,Telus Corp (USA),Communication Services,Diversified Telecommunication Services
TV,Grupo Televisa SAB (ADR),Communication Services,Media
TVAGF,TVA GROUP INC  -CL B,Communication Services,Media
TVTV,Wherevertv Broadcasting Corp,Communication Services,Media
TWER,Towerstream Corp,Communication Services,Diversified Telecommunication Services
TZOO,Travelzoo,Communication Services,Interactive Media & Services
UAMA,United American Corp,Communication Services,Diversified Telecommunication Services
UBSFF,Ubisoft Entertainment SA,Communication Services,Entertainment
UBSFY,UBI SOFT ENTERTAINMENT SA,Communication Services,Entertainment
UCCPF,ADAMANT HOLDINGS INC,Communication Services,Diversified Telecommunication Services
UCL,Ucloudlink Group Inc,Communication Services,Wireless Telecommunication Services
UCPA,United Communications Partners Inc,Communication Services,Media
UCSO,UNITED CONSORTIUM LTD,Communication Services,Entertainment
UMEWF,UMeWorld Ltd,Communication Services,Interactive Media & Services
UMGP,Universal Media Group Inc,Communication Services,Entertainment
UONE,URBAN ONE INC,Communication Services,Media
UONEK,Urban One Inc,Communication Services,Media
UPPR,Upper Street Marketing Inc,Communication Services,Interactive Media & Services
URBT,Urban Television Network Corp,Communication Services,Media
USM,United States Cellular Corp,Communication Services,Wireless Telecommunication Services
USSHF,UNISERVE COMMUNICATIONS CORP,Communication Services,Diversified Telecommunication Services
VDMCY,VODACOM GROUP LTD,Communication Services,Wireless Telecommunication Services
VEON,VEON Ltd (ADR),Communication Services,Wireless Telecommunication Services
VGTL,Vgtel Inc,Communication Services,Entertainment
VIDA,Vidaroo Corp,Communication Services,Entertainment
VIV,Telefonica Brasil SA (ADR),Communication Services,Diversified Telecommunication Services
VIVHY,Vivendi SE (ADR),Communication Services,Media
VMEO,Vimeo Inc,Communication Services,Interactive Media & Services
VMNT,Vemanti Group Inc,Communication Services,Diversified Telecommunication Services
VOCL,Creatd Inc,Communication Services,Interactive Media & Services
VOD,Vodafone Group Plc (ADR),Communication Services,Wireless Telecommunication Services
VPLM,Voip-Pal.Com Inc,Communication Services,Diversified Telecommunication Services
VS,Versus Systems Inc,Communication Services,Entertainment
VTEX,VTEX,Communication Services,Interactive Media & Services
VYBE,Limitless X Holdings Inc,Communication Services,Media
VZ,Verizon Communications Inc.,Communication Services,Diversified Telecommunication Services
WB,Weibo Corp (ADR),Communication Services,Interactive Media & Services
WBD,Warner Bros Discovery Inc,Communication Services,Entertainment
WDDD,Worlds Inc,Communication Services,Interactive Media & Services
WEJOQ,Wejo Group Ltd,Communication Services,Interactive Media & Services
WIMI,WiMi Hologram Cloud Inc - ADR,Communication Services,Media
WKYN,WEBSKY INC,Communication Services,Diversified Telecommunication Services
WLDBF,WILDBRAIN LTD,Communication Services,Entertainment
WLY,John Wiley & Sons Inc,Communication Services,Media
WLYB,WILEY (JOHN) & SONS  -CL A,Communication Services,Media
WMG,Warner Music Group Corp,Communication Services,Entertainment
WNRC,WENR CORP,Communication Services,Media
WOW,WideOpenWest Inc,Communication Services,Media
WPP,WPP PLC (ADR),Communication Services,Media
WQNI,"WQN, Inc.",Communication Services,Diversified Telecommunication Services
WRMA,WIREMEDIA INC,Communication Services,Wireless Telecommunication Services
WRNT,Warrantee Inc (ADR),Communication Services,Media
WWE,"World Wrestling Entertainment, Inc.",Communication Services,Entertainment
WWII,WORLD OF WIRELES INT TEL INC,Communication Services,Wireless Telecommunication Services
XFCI,Xtreme Fighting Championships Inc,Communication Services,Entertainment
YAHOY,Z HOLDINGS CORP,Communication Services,Interactive Media & Services
YALA,Yalla Group Ltd - ADR,Communication Services,Interactive Media & Services
YELP,Yelp Inc,Communication Services,Interactive Media & Services
YIPI,Yippy Inc,Communication Services,Interactive Media & Services
YITD,Yinhang Internet Technologies Devlpm Inc,Communication Services,Interactive Media & Services
YLWDF,YELLOW PAGES LTD,Communication Services,Interactive Media & Services
YNDX,Yandex NV,Communication Services,Interactive Media & Services
YOOIF,YANGAROO INC,Communication Services,Interactive Media & Services
YVRLF,Liquid Media Group Ltd,Communication Services,Entertainment
YY,JOYY Inc (ADR),Communication Services,Interactive Media & Services
ZD,Ziff Davis Inc,Communication Services,Interactive Media & Services
ZDGE,Zedge Inc,Communication Services,Interactive Media & Services
ZH,Zhihu Inc - ADR,Communication Services,Interactive Media & Services
ZI,ZoomInfo Technologies Inc,Communication Services,Interactive Media & Services
ZIP,Ziprecruiter Inc,Communication Services,Interactive Media & Services
ZONX,Zonzia Media Inc,Communication Services,Interactive Media & Services
ZTLLF,ZONETAIL INC,Communication Services,Interactive Media & Services
ZUKI,Zuki Inc,Communication Services,Entertainment
ZUMRF,ZOOMERMEDIA LTD,Communication Services,Media
